"BehaviorSpace results (NetLogo 6.1.1)"
"SEIRD-awareness-unawareness-updated-i_from_0-10000_more_rho_sample.nlogo"
"fake_news-dec_a-dec_u-perc_unaw-only_last_state"
"11/08/2021 15:57:19:433 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-42","42","-42","42"
"[run number]","alpha-aw","decay-aw","%awareness-cte","alpha-unaw","decay-unaw","%unawareness-cte","[step]","count turtles with [ susceptible? ]"
"27925","1","0.6","1","1","0.8","1","1000","1017"
"27927","1","0.8","1","1","0.8","1","1000","1508"
"27933","1","0.3","1","1","0.9","1","1000","347"
"27928","1","0.9","1","1","0.8","1","1000","2139"
"27931","1","0.1","1","1","0.9","1","1000","246"
"27950","1","0.9","1","1","1","1","1000","1220"
"27946","1","0.5","1","1","1","1","1000","545"
"27932","1","0.2","1","1","0.9","1","1000","403"
"27929","1","1","1","1","0.8","1","1000","2855"
"27935","1","0.5","1","1","0.9","1","1000","589"
"27934","1","0.4","1","1","0.9","1","1000","518"
"27942","1","0.1","1","1","1","1","1000","219"
"27944","1","0.3","1","1","1","1","1000","247"
"27945","1","0.4","1","1","1","1","1000","438"
"27941","1","0","1","1","1","1","1000","143"
"27939","1","0.9","1","1","0.9","1","1000","1537"
"27937","1","0.7","1","1","0.9","1","1000","981"
"27938","1","0.8","1","1","0.9","1","1000","1159"
"27943","1","0.2","1","1","1","1","1000","300"
"27940","1","1","1","1","0.9","1","1000","2105"
"27947","1","0.6","1","1","1","1","1000","582"
"27953","1","0.1","1","1","0","0","1000","2252"
"27948","1","0.7","1","1","1","1","1000","796"
"27949","1","0.8","1","1","1","1","1000","1038"
"27952","1","0","1","1","0","0","1000","1625"
"27954","1","0.2","1","1","0","0","1000","3010"
"27951","1","1","1","1","1","1","1000","1646"
"27955","1","0.3","1","1","0","0","1000","3729"
"27963","1","0","1","1","0.1","0","1000","1662"
"27969","1","0.6","1","1","0.1","0","1000","9942"
"27964","1","0.1","1","1","0.1","0","1000","2082"
"27956","1","0.4","1","1","0","0","1000","5409"
"27965","1","0.2","1","1","0.1","0","1000","2680"
"27974","1","0","1","1","0.2","0","1000","1648"
"27957","1","0.5","1","1","0","0","1000","8899"
"27976","1","0.2","1","1","0.2","0","1000","2800"
"27975","1","0.1","1","1","0.2","0","1000","2135"
"27958","1","0.6","1","1","0","0","1000","9917"
"27967","1","0.4","1","1","0.1","0","1000","5213"
"27977","1","0.3","1","1","0.2","0","1000","4228"
"27966","1","0.3","1","1","0.1","0","1000","3567"
"27960","1","0.8","1","1","0","0","1000","9973"
"27961","1","0.9","1","1","0","0","1000","9978"
"27962","1","1","1","1","0","0","1000","9990"
"27959","1","0.7","1","1","0","0","1000","9978"
"27984","1","1","1","1","0.2","0","1000","9990"
"27971","1","0.8","1","1","0.1","0","1000","9934"
"27970","1","0.7","1","1","0.1","0","1000","9960"
"27968","1","0.5","1","1","0.1","0","1000","8283"
"27986","1","0.1","1","1","0.3","0","1000","2189"
"27978","1","0.4","1","1","0.2","0","1000","5532"
"27988","1","0.3","1","1","0.3","0","1000","3755"
"27985","1","0","1","1","0.3","0","1000","1549"
"27972","1","0.9","1","1","0.1","0","1000","9968"
"27973","1","1","1","1","0.1","0","1000","9990"
"27987","1","0.2","1","1","0.3","0","1000","2875"
"27979","1","0.5","1","1","0.2","0","1000","7372"
"27996","1","0","1","1","0.4","0","1000","1533"
"27998","1","0.2","1","1","0.4","0","1000","2858"
"27997","1","0.1","1","1","0.4","0","1000","2030"
"27981","1","0.7","1","1","0.2","0","1000","9966"
"27989","1","0.4","1","1","0.3","0","1000","5581"
"27980","1","0.6","1","1","0.2","0","1000","9851"
"27983","1","0.9","1","1","0.2","0","1000","9981"
"27982","1","0.8","1","1","0.2","0","1000","9963"
"27990","1","0.5","1","1","0.3","0","1000","8811"
"27999","1","0.3","1","1","0.4","0","1000","3630"
"27993","1","0.8","1","1","0.3","0","1000","9958"
"28004","1","0.8","1","1","0.4","0","1000","9986"
"27992","1","0.7","1","1","0.3","0","1000","9972"
"27991","1","0.6","1","1","0.3","0","1000","9970"
"27994","1","0.9","1","1","0.3","0","1000","9976"
"28000","1","0.4","1","1","0.4","0","1000","5519"
"27995","1","1","1","1","0.3","0","1000","9990"
"28005","1","0.9","1","1","0.4","0","1000","9987"
"28002","1","0.6","1","1","0.4","0","1000","9904"
"28007","1","0","1","1","0.5","0","1000","1604"
"28001","1","0.5","1","1","0.4","0","1000","9956"
"28008","1","0.1","1","1","0.5","0","1000","2081"
"28003","1","0.7","1","1","0.4","0","1000","9963"
"28019","1","0.1","1","1","0.6","0","1000","2122"
"28011","1","0.4","1","1","0.5","0","1000","5468"
"28009","1","0.2","1","1","0.5","0","1000","2770"
"28010","1","0.3","1","1","0.5","0","1000","3519"
"28029","1","0","1","1","0.7","0","1000","1565"
"28012","1","0.5","1","1","0.5","0","1000","7217"
"28006","1","1","1","1","0.4","0","1000","9990"
"28030","1","0.1","1","1","0.7","0","1000","1939"
"28020","1","0.2","1","1","0.6","0","1000","2697"
"28018","1","0","1","1","0.6","0","1000","1602"
"28016","1","0.9","1","1","0.5","0","1000","9975"
"28021","1","0.3","1","1","0.6","0","1000","3750"
"28024","1","0.6","1","1","0.6","0","1000","9893"
"28040","1","0","1","1","0.8","0","1000","1618"
"28032","1","0.3","1","1","0.7","0","1000","3664"
"28015","1","0.8","1","1","0.5","0","1000","9978"
"28022","1","0.4","1","1","0.6","0","1000","5370"
"28031","1","0.2","1","1","0.7","0","1000","2796"
"28013","1","0.6","1","1","0.5","0","1000","9953"
"28014","1","0.7","1","1","0.5","0","1000","9957"
"28051","1","0","1","1","0.9","0","1000","1495"
"28026","1","0.8","1","1","0.6","0","1000","9976"
"28044","1","0.4","1","1","0.8","0","1000","5276"
"28041","1","0.1","1","1","0.8","0","1000","2123"
"28033","1","0.4","1","1","0.7","0","1000","5296"
"28017","1","1","1","1","0.5","0","1000","9990"
"28023","1","0.5","1","1","0.6","0","1000","8098"
"28042","1","0.2","1","1","0.8","0","1000","2647"
"28034","1","0.5","1","1","0.7","0","1000","8754"
"28027","1","0.9","1","1","0.6","0","1000","9985"
"28025","1","0.7","1","1","0.6","0","1000","9935"
"28028","1","1","1","1","0.6","0","1000","9990"
"28035","1","0.6","1","1","0.7","0","1000","9913"
"28038","1","0.9","1","1","0.7","0","1000","9984"
"28043","1","0.3","1","1","0.8","0","1000","3648"
"28052","1","0.1","1","1","0.9","0","1000","1980"
"28037","1","0.8","1","1","0.7","0","1000","9978"
"28036","1","0.7","1","1","0.7","0","1000","9982"
"28039","1","1","1","1","0.7","0","1000","9990"
"28046","1","0.6","1","1","0.8","0","1000","9982"
"28053","1","0.2","1","1","0.9","0","1000","2729"
"28054","1","0.3","1","1","0.9","0","1000","3728"
"28055","1","0.4","1","1","0.9","0","1000","5171"
"28062","1","0","1","1","1","0","1000","196"
"28045","1","0.5","1","1","0.8","0","1000","7941"
"28050","1","1","1","1","0.8","0","1000","9990"
"28066","1","0.4","1","1","1","0","1000","353"
"28047","1","0.7","1","1","0.8","0","1000","9956"
"28065","1","0.3","1","1","1","0","1000","344"
"28048","1","0.8","1","1","0.8","0","1000","9967"
"28063","1","0.1","1","1","1","0","1000","242"
"28056","1","0.5","1","1","0.9","0","1000","8127"
"28069","1","0.7","1","1","1","0","1000","792"
"28049","1","0.9","1","1","0.8","0","1000","9980"
"28064","1","0.2","1","1","1","0","1000","239"
"28067","1","0.5","1","1","1","0","1000","476"
"28057","1","0.6","1","1","0.9","0","1000","9885"
"28068","1","0.6","1","1","1","0","1000","638"
"28059","1","0.8","1","1","0.9","0","1000","9974"
"28070","1","0.8","1","1","1","0","1000","879"
"28058","1","0.7","1","1","0.9","0","1000","9964"
"28071","1","0.9","1","1","1","0","1000","1125"
"28073","1","0","1","1","0","0.1","1000","1474"
"28072","1","1","1","1","1","0","1000","1507"
"28074","1","0.1","1","1","0","0.1","1000","2075"
"28060","1","0.9","1","1","0.9","0","1000","9975"
"28075","1","0.2","1","1","0","0.1","1000","2648"
"28076","1","0.3","1","1","0","0.1","1000","3708"
"28061","1","1","1","1","0.9","0","1000","9990"
"28095","1","0","1","1","0.2","0.1","1000","1467"
"28084","1","0","1","1","0.1","0.1","1000","1456"
"28097","1","0.2","1","1","0.2","0.1","1000","2476"
"28086","1","0.2","1","1","0.1","0.1","1000","2912"
"28085","1","0.1","1","1","0.1","0.1","1000","1998"
"28077","1","0.4","1","1","0","0.1","1000","5206"
"28081","1","0.8","1","1","0","0.1","1000","9981"
"28078","1","0.5","1","1","0","0.1","1000","9965"
"28087","1","0.3","1","1","0.1","0.1","1000","3846"
"28082","1","0.9","1","1","0","0.1","1000","9985"
"28089","1","0.5","1","1","0.1","0.1","1000","7624"
"28083","1","1","1","1","0","0.1","1000","9990"
"28080","1","0.7","1","1","0","0.1","1000","9966"
"28079","1","0.6","1","1","0","0.1","1000","9867"
"28088","1","0.4","1","1","0.1","0.1","1000","4970"
"28096","1","0.1","1","1","0.2","0.1","1000","1913"
"28091","1","0.7","1","1","0.1","0.1","1000","9937"
"28093","1","0.9","1","1","0.1","0.1","1000","9974"
"28107","1","0.1","1","1","0.3","0.1","1000","1771"
"28106","1","0","1","1","0.3","0.1","1000","1436"
"28098","1","0.3","1","1","0.2","0.1","1000","3758"
"28099","1","0.4","1","1","0.2","0.1","1000","4912"
"28092","1","0.8","1","1","0.1","0.1","1000","9955"
"28090","1","0.6","1","1","0.1","0.1","1000","9659"
"28109","1","0.3","1","1","0.3","0.1","1000","3534"
"28101","1","0.6","1","1","0.2","0.1","1000","9720"
"28104","1","0.9","1","1","0.2","0.1","1000","9982"
"28108","1","0.2","1","1","0.3","0.1","1000","2477"
"28110","1","0.4","1","1","0.3","0.1","1000","4748"
"28094","1","1","1","1","0.1","0.1","1000","9990"
"28100","1","0.5","1","1","0.2","0.1","1000","7432"
"28117","1","0","1","1","0.4","0.1","1000","1335"
"28111","1","0.5","1","1","0.3","0.1","1000","6986"
"28102","1","0.7","1","1","0.2","0.1","1000","9967"
"28103","1","0.8","1","1","0.2","0.1","1000","9968"
"28118","1","0.1","1","1","0.4","0.1","1000","1899"
"28112","1","0.6","1","1","0.3","0.1","1000","9724"
"28119","1","0.2","1","1","0.4","0.1","1000","2406"
"28113","1","0.7","1","1","0.3","0.1","1000","9982"
"28105","1","1","1","1","0.2","0.1","1000","9989"
"28139","1","0","1","1","0.6","0.1","1000","1179"
"28115","1","0.9","1","1","0.3","0.1","1000","9970"
"28120","1","0.3","1","1","0.4","0.1","1000","3003"
"28116","1","1","1","1","0.3","0.1","1000","9990"
"28114","1","0.8","1","1","0.3","0.1","1000","9982"
"28121","1","0.4","1","1","0.4","0.1","1000","4246"
"28128","1","0","1","1","0.5","0.1","1000","1231"
"28131","1","0.3","1","1","0.5","0.1","1000","2951"
"28129","1","0.1","1","1","0.5","0.1","1000","1519"
"28130","1","0.2","1","1","0.5","0.1","1000","2093"
"28126","1","0.9","1","1","0.4","0.1","1000","9968"
"28122","1","0.5","1","1","0.4","0.1","1000","6298"
"28132","1","0.4","1","1","0.5","0.1","1000","4062"
"28124","1","0.7","1","1","0.4","0.1","1000","9898"
"28127","1","1","1","1","0.4","0.1","1000","9989"
"28142","1","0.3","1","1","0.6","0.1","1000","2528"
"28123","1","0.6","1","1","0.4","0.1","1000","9944"
"28152","1","0.2","1","1","0.7","0.1","1000","1616"
"28140","1","0.1","1","1","0.6","0.1","1000","1452"
"28125","1","0.8","1","1","0.4","0.1","1000","9969"
"28133","1","0.5","1","1","0.5","0.1","1000","5727"
"28141","1","0.2","1","1","0.6","0.1","1000","1954"
"28138","1","1","1","1","0.5","0.1","1000","9987"
"28134","1","0.6","1","1","0.5","0.1","1000","7202"
"28143","1","0.4","1","1","0.6","0.1","1000","3197"
"28135","1","0.7","1","1","0.5","0.1","1000","9978"
"28155","1","0.5","1","1","0.7","0.1","1000","3989"
"28137","1","0.9","1","1","0.5","0.1","1000","9982"
"28136","1","0.8","1","1","0.5","0.1","1000","9958"
"28150","1","0","1","1","0.7","0.1","1000","988"
"28151","1","0.1","1","1","0.7","0.1","1000","1260"
"28153","1","0.3","1","1","0.7","0.1","1000","2036"
"28144","1","0.5","1","1","0.6","0.1","1000","4767"
"28145","1","0.6","1","1","0.6","0.1","1000","7991"
"28154","1","0.4","1","1","0.7","0.1","1000","2637"
"28156","1","0.6","1","1","0.7","0.1","1000","6002"
"28148","1","0.9","1","1","0.6","0.1","1000","9975"
"28161","1","0","1","1","0.8","0.1","1000","754"
"28146","1","0.7","1","1","0.6","0.1","1000","9873"
"28147","1","0.8","1","1","0.6","0.1","1000","9952"
"28162","1","0.1","1","1","0.8","0.1","1000","1024"
"28163","1","0.2","1","1","0.8","0.1","1000","1331"
"28149","1","1","1","1","0.6","0.1","1000","9986"
"28167","1","0.6","1","1","0.8","0.1","1000","3984"
"28164","1","0.3","1","1","0.8","0.1","1000","1691"
"28165","1","0.4","1","1","0.8","0.1","1000","2124"
"28166","1","0.5","1","1","0.8","0.1","1000","2992"
"28157","1","0.7","1","1","0.7","0.1","1000","7258"
"28176","1","0.4","1","1","0.9","0.1","1000","1344"
"28172","1","0","1","1","0.9","0.1","1000","547"
"28173","1","0.1","1","1","0.9","0.1","1000","710"
"28175","1","0.3","1","1","0.9","0.1","1000","1067"
"28174","1","0.2","1","1","0.9","0.1","1000","930"
"28160","1","1","1","1","0.7","0.1","1000","9988"
"28169","1","0.8","1","1","0.8","0.1","1000","7623"
"28159","1","0.9","1","1","0.7","0.1","1000","9951"
"28184","1","0.1","1","1","1","0.1","1000","217"
"28168","1","0.7","1","1","0.8","0.1","1000","5861"
"28186","1","0.3","1","1","1","0.1","1000","325"
"28183","1","0","1","1","1","0.1","1000","168"
"28158","1","0.8","1","1","0.7","0.1","1000","9959"
"28177","1","0.5","1","1","0.9","0.1","1000","1742"
"28185","1","0.2","1","1","1","0.1","1000","277"
"28178","1","0.6","1","1","0.9","0.1","1000","2280"
"28189","1","0.6","1","1","1","0.1","1000","558"
"28180","1","0.8","1","1","0.9","0.1","1000","4151"
"28179","1","0.7","1","1","0.9","0.1","1000","2933"
"28187","1","0.4","1","1","1","0.1","1000","393"
"28170","1","0.9","1","1","0.8","0.1","1000","9924"
"28171","1","1","1","1","0.8","0.1","1000","9983"
"28188","1","0.5","1","1","1","0.1","1000","419"
"28191","1","0.8","1","1","1","0.1","1000","926"
"28190","1","0.7","1","1","1","0.1","1000","787"
"28181","1","0.9","1","1","0.9","0.1","1000","5621"
"28192","1","0.9","1","1","1","0.1","1000","1263"
"28195","1","0.1","1","1","0","0.2","1000","2215"
"28194","1","0","1","1","0","0.2","1000","1705"
"28193","1","1","1","1","1","0.1","1000","1574"
"28196","1","0.2","1","1","0","0.2","1000","2838"
"28182","1","1","1","1","0.9","0.1","1000","9965"
"28198","1","0.4","1","1","0","0.2","1000","5631"
"28197","1","0.3","1","1","0","0.2","1000","3731"
"28205","1","0","1","1","0.1","0.2","1000","1511"
"28199","1","0.5","1","1","0","0.2","1000","8275"
"28206","1","0.1","1","1","0.1","0.2","1000","1938"
"28207","1","0.2","1","1","0.1","0.2","1000","2860"
"28208","1","0.3","1","1","0.1","0.2","1000","3637"
"28200","1","0.6","1","1","0","0.2","1000","9439"
"28216","1","0","1","1","0.2","0.2","1000","1376"
"28209","1","0.4","1","1","0.1","0.2","1000","4996"
"28202","1","0.8","1","1","0","0.2","1000","9977"
"28201","1","0.7","1","1","0","0.2","1000","9978"
"28204","1","1","1","1","0","0.2","1000","9990"
"28228","1","0.1","1","1","0.3","0.2","1000","1741"
"28217","1","0.1","1","1","0.2","0.2","1000","1806"
"28213","1","0.8","1","1","0.1","0.2","1000","9966"
"28203","1","0.9","1","1","0","0.2","1000","9983"
"28211","1","0.6","1","1","0.1","0.2","1000","9827"
"28218","1","0.2","1","1","0.2","0.2","1000","2464"
"28210","1","0.5","1","1","0.1","0.2","1000","6912"
"28227","1","0","1","1","0.3","0.2","1000","1366"
"28214","1","0.9","1","1","0.1","0.2","1000","9969"
"28212","1","0.7","1","1","0.1","0.2","1000","9851"
"28220","1","0.4","1","1","0.2","0.2","1000","4384"
"28219","1","0.3","1","1","0.2","0.2","1000","3543"
"28238","1","0","1","1","0.4","0.2","1000","1026"
"28229","1","0.2","1","1","0.3","0.2","1000","2101"
"28215","1","1","1","1","0.1","0.2","1000","9990"
"28230","1","0.3","1","1","0.3","0.2","1000","2910"
"28221","1","0.5","1","1","0.2","0.2","1000","6600"
"28242","1","0.4","1","1","0.4","0.2","1000","3538"
"28231","1","0.4","1","1","0.3","0.2","1000","4059"
"28239","1","0.1","1","1","0.4","0.2","1000","1537"
"28224","1","0.8","1","1","0.2","0.2","1000","9940"
"28241","1","0.3","1","1","0.4","0.2","1000","2681"
"28225","1","0.9","1","1","0.2","0.2","1000","9980"
"28223","1","0.7","1","1","0.2","0.2","1000","9954"
"28222","1","0.6","1","1","0.2","0.2","1000","9329"
"28232","1","0.5","1","1","0.3","0.2","1000","5646"
"28240","1","0.2","1","1","0.4","0.2","1000","2090"
"28233","1","0.6","1","1","0.3","0.2","1000","8071"
"28226","1","1","1","1","0.2","0.2","1000","9990"
"28236","1","0.9","1","1","0.3","0.2","1000","9965"
"28234","1","0.7","1","1","0.3","0.2","1000","9921"
"28243","1","0.5","1","1","0.4","0.2","1000","5065"
"28237","1","1","1","1","0.3","0.2","1000","9989"
"28235","1","0.8","1","1","0.3","0.2","1000","9980"
"28250","1","0.1","1","1","0.5","0.2","1000","1363"
"28249","1","0","1","1","0.5","0.2","1000","1055"
"28244","1","0.6","1","1","0.4","0.2","1000","7520"
"28260","1","0","1","1","0.6","0.2","1000","845"
"28252","1","0.3","1","1","0.5","0.2","1000","2337"
"28251","1","0.2","1","1","0.5","0.2","1000","1783"
"28245","1","0.7","1","1","0.4","0.2","1000","9917"
"28274","1","0.3","1","1","0.7","0.2","1000","1632"
"28246","1","0.8","1","1","0.4","0.2","1000","9915"
"28247","1","0.9","1","1","0.4","0.2","1000","9973"
"28253","1","0.4","1","1","0.5","0.2","1000","3082"
"28248","1","1","1","1","0.4","0.2","1000","9985"
"28254","1","0.5","1","1","0.5","0.2","1000","4214"
"28262","1","0.2","1","1","0.6","0.2","1000","1398"
"28261","1","0.1","1","1","0.6","0.2","1000","1184"
"28273","1","0.2","1","1","0.7","0.2","1000","1243"
"28258","1","0.9","1","1","0.5","0.2","1000","9976"
"28264","1","0.4","1","1","0.6","0.2","1000","2586"
"28263","1","0.3","1","1","0.6","0.2","1000","2022"
"28271","1","0","1","1","0.7","0.2","1000","687"
"28265","1","0.5","1","1","0.6","0.2","1000","3522"
"28276","1","0.5","1","1","0.7","0.2","1000","2627"
"28255","1","0.6","1","1","0.5","0.2","1000","6067"
"28275","1","0.4","1","1","0.7","0.2","1000","1913"
"28272","1","0.1","1","1","0.7","0.2","1000","877"
"28266","1","0.6","1","1","0.6","0.2","1000","5120"
"28282","1","0","1","1","0.8","0.2","1000","600"
"28257","1","0.8","1","1","0.5","0.2","1000","9889"
"28256","1","0.7","1","1","0.5","0.2","1000","9153"
"28259","1","1","1","1","0.5","0.2","1000","9987"
"28285","1","0.3","1","1","0.8","0.2","1000","1144"
"28277","1","0.6","1","1","0.7","0.2","1000","3345"
"28284","1","0.2","1","1","0.8","0.2","1000","844"
"28268","1","0.8","1","1","0.6","0.2","1000","9470"
"28286","1","0.4","1","1","0.8","0.2","1000","1274"
"28283","1","0.1","1","1","0.8","0.2","1000","680"
"28267","1","0.7","1","1","0.6","0.2","1000","6696"
"28269","1","0.9","1","1","0.6","0.2","1000","9977"
"28278","1","0.7","1","1","0.7","0.2","1000","4906"
"28289","1","0.7","1","1","0.8","0.2","1000","3015"
"28270","1","1","1","1","0.6","0.2","1000","9986"
"28288","1","0.6","1","1","0.8","0.2","1000","2450"
"28287","1","0.5","1","1","0.8","0.2","1000","1740"
"28293","1","0","1","1","0.9","0.2","1000","369"
"28294","1","0.1","1","1","0.9","0.2","1000","393"
"28296","1","0.3","1","1","0.9","0.2","1000","724"
"28295","1","0.2","1","1","0.9","0.2","1000","542"
"28279","1","0.8","1","1","0.7","0.2","1000","7365"
"28290","1","0.8","1","1","0.8","0.2","1000","4487"
"28280","1","0.9","1","1","0.7","0.2","1000","9944"
"28281","1","1","1","1","0.7","0.2","1000","9970"
"28304","1","0","1","1","1","0.2","1000","181"
"28300","1","0.7","1","1","0.9","0.2","1000","1907"
"28297","1","0.4","1","1","0.9","0.2","1000","869"
"28298","1","0.5","1","1","0.9","0.2","1000","1138"
"28291","1","0.9","1","1","0.8","0.2","1000","6562"
"28299","1","0.6","1","1","0.9","0.2","1000","1481"
"28305","1","0.1","1","1","1","0.2","1000","217"
"28307","1","0.3","1","1","1","0.2","1000","301"
"28306","1","0.2","1","1","1","0.2","1000","248"
"28292","1","1","1","1","0.8","0.2","1000","9572"
"28301","1","0.8","1","1","0.9","0.2","1000","2311"
"28308","1","0.4","1","1","1","0.2","1000","401"
"28310","1","0.6","1","1","1","0.2","1000","561"
"28309","1","0.5","1","1","1","0.2","1000","464"
"28302","1","0.9","1","1","0.9","0.2","1000","3255"
"28312","1","0.8","1","1","1","0.2","1000","986"
"28303","1","1","1","1","0.9","0.2","1000","4783"
"28311","1","0.7","1","1","1","0.2","1000","817"
"28313","1","0.9","1","1","1","0.2","1000","1143"
"28314","1","1","1","1","1","0.2","1000","1559"
"28315","1","0","1","1","0","0.3","1000","1518"
"28316","1","0.1","1","1","0","0.3","1000","2194"
"28317","1","0.2","1","1","0","0.3","1000","2785"
"28318","1","0.3","1","1","0","0.3","1000","3906"
"28328","1","0.2","1","1","0.1","0.3","1000","2642"
"28326","1","0","1","1","0.1","0.3","1000","1486"
"28319","1","0.4","1","1","0","0.3","1000","5599"
"28327","1","0.1","1","1","0.1","0.3","1000","1932"
"28330","1","0.4","1","1","0.1","0.3","1000","4706"
"28338","1","0.1","1","1","0.2","0.3","1000","1812"
"28337","1","0","1","1","0.2","0.3","1000","1325"
"28329","1","0.3","1","1","0.1","0.3","1000","3392"
"28320","1","0.5","1","1","0","0.3","1000","7769"
"28322","1","0.7","1","1","0","0.3","1000","9931"
"28324","1","0.9","1","1","0","0.3","1000","9980"
"28325","1","1","1","1","0","0.3","1000","9990"
"28339","1","0.2","1","1","0.2","0.3","1000","2203"
"28321","1","0.6","1","1","0","0.3","1000","9789"
"28323","1","0.8","1","1","0","0.3","1000","9980"
"28340","1","0.3","1","1","0.2","0.3","1000","3164"
"28331","1","0.5","1","1","0.1","0.3","1000","6381"
"28341","1","0.4","1","1","0.2","0.3","1000","4242"
"28336","1","1","1","1","0.1","0.3","1000","9989"
"28332","1","0.6","1","1","0.1","0.3","1000","9943"
"28348","1","0","1","1","0.3","0.3","1000","1345"
"28349","1","0.1","1","1","0.3","0.3","1000","1596"
"28335","1","0.9","1","1","0.1","0.3","1000","9987"
"28333","1","0.7","1","1","0.1","0.3","1000","9954"
"28351","1","0.3","1","1","0.3","0.3","1000","2530"
"28334","1","0.8","1","1","0.1","0.3","1000","9976"
"28350","1","0.2","1","1","0.3","0.3","1000","2029"
"28342","1","0.5","1","1","0.2","0.3","1000","5631"
"28359","1","0","1","1","0.4","0.3","1000","1037"
"28364","1","0.5","1","1","0.4","0.3","1000","4194"
"28352","1","0.4","1","1","0.3","0.3","1000","3671"
"28343","1","0.6","1","1","0.2","0.3","1000","9021"
"28360","1","0.1","1","1","0.4","0.3","1000","1275"
"28344","1","0.7","1","1","0.2","0.3","1000","9983"
"28361","1","0.2","1","1","0.4","0.3","1000","1792"
"28362","1","0.3","1","1","0.4","0.3","1000","2319"
"28346","1","0.9","1","1","0.2","0.3","1000","9970"
"28345","1","0.8","1","1","0.2","0.3","1000","9938"
"28347","1","1","1","1","0.2","0.3","1000","9990"
"28353","1","0.5","1","1","0.3","0.3","1000","5436"
"28354","1","0.6","1","1","0.3","0.3","1000","7123"
"28371","1","0.1","1","1","0.5","0.3","1000","1092"
"28366","1","0.7","1","1","0.4","0.3","1000","9353"
"28363","1","0.4","1","1","0.4","0.3","1000","3485"
"28355","1","0.7","1","1","0.3","0.3","1000","9612"
"28370","1","0","1","1","0.5","0.3","1000","941"
"28356","1","0.8","1","1","0.3","0.3","1000","9933"
"28374","1","0.4","1","1","0.5","0.3","1000","2713"
"28373","1","0.3","1","1","0.5","0.3","1000","1890"
"28372","1","0.2","1","1","0.5","0.3","1000","1573"
"28357","1","0.9","1","1","0.3","0.3","1000","9984"
"28365","1","0.6","1","1","0.4","0.3","1000","5955"
"28358","1","1","1","1","0.3","0.3","1000","9988"
"28375","1","0.5","1","1","0.5","0.3","1000","3372"
"28381","1","0","1","1","0.6","0.3","1000","737"
"28383","1","0.2","1","1","0.6","0.3","1000","1185"
"28382","1","0.1","1","1","0.6","0.3","1000","904"
"28384","1","0.3","1","1","0.6","0.3","1000","1413"
"28367","1","0.8","1","1","0.4","0.3","1000","9875"
"28376","1","0.6","1","1","0.5","0.3","1000","4968"
"28368","1","0.9","1","1","0.4","0.3","1000","9967"
"28385","1","0.4","1","1","0.6","0.3","1000","1944"
"28377","1","0.7","1","1","0.5","0.3","1000","7103"
"28369","1","1","1","1","0.4","0.3","1000","9985"
"28387","1","0.6","1","1","0.6","0.3","1000","3697"
"28392","1","0","1","1","0.7","0.3","1000","587"
"28386","1","0.5","1","1","0.6","0.3","1000","2693"
"28379","1","0.9","1","1","0.5","0.3","1000","9954"
"28393","1","0.1","1","1","0.7","0.3","1000","725"
"28378","1","0.8","1","1","0.5","0.3","1000","9599"
"28394","1","0.2","1","1","0.7","0.3","1000","903"
"28395","1","0.3","1","1","0.7","0.3","1000","1196"
"28396","1","0.4","1","1","0.7","0.3","1000","1502"
"28397","1","0.5","1","1","0.7","0.3","1000","2126"
"28388","1","0.7","1","1","0.6","0.3","1000","5109"
"28410","1","0.7","1","1","0.8","0.3","1000","2488"
"28380","1","1","1","1","0.5","0.3","1000","9988"
"28390","1","0.9","1","1","0.6","0.3","1000","9903"
"28398","1","0.6","1","1","0.7","0.3","1000","2854"
"28403","1","0","1","1","0.8","0.3","1000","445"
"28389","1","0.8","1","1","0.6","0.3","1000","7478"
"28400","1","0.8","1","1","0.7","0.3","1000","4992"
"28399","1","0.7","1","1","0.7","0.3","1000","3967"
"28404","1","0.1","1","1","0.8","0.3","1000","553"
"28407","1","0.4","1","1","0.8","0.3","1000","1097"
"28406","1","0.3","1","1","0.8","0.3","1000","854"
"28405","1","0.2","1","1","0.8","0.3","1000","627"
"28391","1","1","1","1","0.6","0.3","1000","9981"
"28408","1","0.5","1","1","0.8","0.3","1000","1455"
"28411","1","0.8","1","1","0.8","0.3","1000","3146"
"28424","1","1","1","1","0.9","0.3","1000","3576"
"28416","1","0.2","1","1","0.9","0.3","1000","398"
"28409","1","0.6","1","1","0.8","0.3","1000","1902"
"28414","1","0","1","1","0.9","0.3","1000","299"
"28401","1","0.9","1","1","0.7","0.3","1000","7513"
"28415","1","0.1","1","1","0.9","0.3","1000","326"
"28412","1","0.9","1","1","0.8","0.3","1000","4332"
"28402","1","1","1","1","0.7","0.3","1000","9972"
"28417","1","0.3","1","1","0.9","0.3","1000","575"
"28418","1","0.4","1","1","0.9","0.3","1000","709"
"28419","1","0.5","1","1","0.9","0.3","1000","881"
"28420","1","0.6","1","1","0.9","0.3","1000","1069"
"28413","1","1","1","1","0.8","0.3","1000","6152"
"28421","1","0.7","1","1","0.9","0.3","1000","1557"
"28426","1","0.1","1","1","1","0.3","1000","212"
"28430","1","0.5","1","1","1","0.3","1000","473"
"28425","1","0","1","1","1","0.3","1000","156"
"28428","1","0.3","1","1","1","0.3","1000","291"
"28422","1","0.8","1","1","0.9","0.3","1000","1852"
