"BehaviorSpace results (NetLogo 6.1.1)"
"SEIRD-awareness-unawareness-updated-i_from_0-10000_more_rho_sampleCOPY.nlogo"
"fake_news-not_fake-only_over"
"10/28/2021 22:42:23:983 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-42","42","-42","42"
"[run number]","decay-aw","alpha-aw","%awareness-cte","alpha-unaw","decay-unaw","%unawareness-cte","[step]","count turtles with [ susceptible? ]"
"5847","0.5","0.3","0.4","0","0","0","1000","2079"
"5846","0.4","0.3","0.4","0","0","0","1000","1825"
"5848","0.6","0.3","0.4","0","0","0","1000","2227"
"5859","0.6","0.4","0.4","0","0","0","1000","2379"
"5853","0","0.4","0.4","0","0","0","1000","1626"
"5854","0.1","0.4","0.4","0","0","0","1000","1739"
"5851","0.9","0.3","0.4","0","0","0","1000","3189"
"5858","0.5","0.4","0.4","0","0","0","1000","2169"
"5856","0.3","0.4","0.4","0","0","0","1000","1943"
"5852","1","0.3","0.4","0","0","0","1000","3646"
"5855","0.2","0.4","0.4","0","0","0","1000","1670"
"5863","1","0.4","0.4","0","0","0","1000","5546"
"5850","0.8","0.3","0.4","0","0","0","1000","2815"
"5857","0.4","0.4","0.4","0","0","0","1000","1941"
"5868","0.4","0.5","0.4","0","0","0","1000","2220"
"5870","0.6","0.5","0.4","0","0","0","1000","2776"
"5869","0.5","0.5","0.4","0","0","0","1000","2243"
"5861","0.8","0.4","0.4","0","0","0","1000","3444"
"5864","0","0.5","0.4","0","0","0","1000","1611"
"5865","0.1","0.5","0.4","0","0","0","1000","1626"
"5866","0.2","0.5","0.4","0","0","0","1000","1766"
"5867","0.3","0.5","0.4","0","0","0","1000","1920"
"5871","0.7","0.5","0.4","0","0","0","1000","3271"
"5875","0","0.6","0.4","0","0","0","1000","1548"
"5860","0.7","0.4","0.4","0","0","0","1000","2934"
"5877","0.2","0.6","0.4","0","0","0","1000","1733"
"5876","0.1","0.6","0.4","0","0","0","1000","1625"
"5862","0.9","0.4","0.4","0","0","0","1000","4078"
"5879","0.4","0.6","0.4","0","0","0","1000","2184"
"5872","0.8","0.5","0.4","0","0","0","1000","3804"
"5880","0.5","0.6","0.4","0","0","0","1000","2429"
"5886","0","0.7","0.4","0","0","0","1000","1412"
"5882","0.7","0.6","0.4","0","0","0","1000","3904"
"5887","0.1","0.7","0.4","0","0","0","1000","1698"
"5881","0.6","0.6","0.4","0","0","0","1000","3234"
"5878","0.3","0.6","0.4","0","0","0","1000","1839"
"5873","0.9","0.5","0.4","0","0","0","1000","5974"
"5888","0.2","0.7","0.4","0","0","0","1000","1893"
"5890","0.4","0.7","0.4","0","0","0","1000","2562"
"5889","0.3","0.7","0.4","0","0","0","1000","2096"
"5897","0","0.8","0.4","0","0","0","1000","1539"
"5874","1","0.5","0.4","0","0","0","1000","7640"
"5891","0.5","0.7","0.4","0","0","0","1000","3095"
"5898","0.1","0.8","0.4","0","0","0","1000","1788"
"5883","0.8","0.6","0.4","0","0","0","1000","5252"
"5892","0.6","0.7","0.4","0","0","0","1000","3667"
"5893","0.7","0.7","0.4","0","0","0","1000","4686"
"5884","0.9","0.6","0.4","0","0","0","1000","9445"
"5899","0.2","0.8","0.4","0","0","0","1000","1928"
"5910","0.2","0.9","0.4","0","0","0","1000","2030"
"5900","0.3","0.8","0.4","0","0","0","1000","2097"
"5894","0.8","0.7","0.4","0","0","0","1000","6633"
"5896","1","0.7","0.4","0","0","0","1000","9960"
"5885","1","0.6","0.4","0","0","0","1000","9946"
"5908","0","0.9","0.4","0","0","0","1000","1589"
"5902","0.5","0.8","0.4","0","0","0","1000","3298"
"5901","0.4","0.8","0.4","0","0","0","1000","2838"
"5909","0.1","0.9","0.4","0","0","0","1000","1790"
"5903","0.6","0.8","0.4","0","0","0","1000","4050"
"5912","0.4","0.9","0.4","0","0","0","1000","3066"
"5895","0.9","0.7","0.4","0","0","0","1000","9725"
"5911","0.3","0.9","0.4","0","0","0","1000","2406"
"5904","0.7","0.8","0.4","0","0","0","1000","5694"
"5921","0.2","1","0.4","0","0","0","1000","2030"
"5914","0.6","0.9","0.4","0","0","0","1000","4524"
"5920","0.1","1","0.4","0","0","0","1000","1707"
"5907","1","0.8","0.4","0","0","0","1000","9985"
"5919","0","1","0.4","0","0","0","1000","1659"
"5913","0.5","0.9","0.4","0","0","0","1000","3699"
"5930","0","0","0.5","0","0","0","1000","1603"
"5906","0.9","0.8","0.4","0","0","0","1000","9963"
"5923","0.4","1","0.4","0","0","0","1000","2860"
"5905","0.8","0.8","0.4","0","0","0","1000","9970"
"5922","0.3","1","0.4","0","0","0","1000","2423"
"5940","1","0","0.5","0","0","0","1000","1588"
"5925","0.6","1","0.4","0","0","0","1000","5710"
"5934","0.4","0","0.5","0","0","0","1000","1604"
"5936","0.6","0","0.5","0","0","0","1000","1583"
"5915","0.7","0.9","0.4","0","0","0","1000","6720"
"5932","0.2","0","0.5","0","0","0","1000","1519"
"5931","0.1","0","0.5","0","0","0","1000","1623"
"5937","0.7","0","0.5","0","0","0","1000","1653"
"5924","0.5","1","0.4","0","0","0","1000","3939"
"5938","0.8","0","0.5","0","0","0","1000","1583"
"5941","0","0.1","0.5","0","0","0","1000","1615"
"5916","0.8","0.9","0.4","0","0","0","1000","9917"
"5918","1","0.9","0.4","0","0","0","1000","9987"
"5935","0.5","0","0.5","0","0","0","1000","1685"
"5942","0.1","0.1","0.5","0","0","0","1000","1554"
"5928","0.9","1","0.4","0","0","0","1000","9985"
"5943","0.2","0.1","0.5","0","0","0","1000","1496"
"5926","0.7","1","0.4","0","0","0","1000","8283"
"5917","0.9","0.9","0.4","0","0","0","1000","9983"
"5933","0.3","0","0.5","0","0","0","1000","1463"
"5939","0.9","0","0.5","0","0","0","1000","1688"
"5951","1","0.1","0.5","0","0","0","1000","2168"
"5950","0.9","0.1","0.5","0","0","0","1000","1996"
"5929","1","1","0.4","0","0","0","1000","9990"
"5927","0.8","1","0.4","0","0","0","1000","9923"
"5944","0.3","0.1","0.5","0","0","0","1000","1615"
"5947","0.6","0.1","0.5","0","0","0","1000","1875"
"5945","0.4","0.1","0.5","0","0","0","1000","1788"
"5946","0.5","0.1","0.5","0","0","0","1000","1689"
"5954","0.2","0.2","0.5","0","0","0","1000","1729"
"5952","0","0.2","0.5","0","0","0","1000","1736"
"5956","0.4","0.2","0.5","0","0","0","1000","1802"
"5949","0.8","0.1","0.5","0","0","0","1000","1904"
"5955","0.3","0.2","0.5","0","0","0","1000","1819"
"5959","0.7","0.2","0.5","0","0","0","1000","2183"
"5953","0.1","0.2","0.5","0","0","0","1000","1636"
"5960","0.8","0.2","0.5","0","0","0","1000","2321"
"5958","0.6","0.2","0.5","0","0","0","1000","1984"
"5948","0.7","0.1","0.5","0","0","0","1000","2001"
"5963","0","0.3","0.5","0","0","0","1000","1565"
"5962","1","0.2","0.5","0","0","0","1000","2806"
"5964","0.1","0.3","0.5","0","0","0","1000","1795"
"5957","0.5","0.2","0.5","0","0","0","1000","1837"
"5965","0.2","0.3","0.5","0","0","0","1000","1978"
"5974","0","0.4","0.5","0","0","0","1000","1558"
"5969","0.6","0.3","0.5","0","0","0","1000","2377"
"5961","0.9","0.2","0.5","0","0","0","1000","2570"
"5975","0.1","0.4","0.5","0","0","0","1000","1665"
"5968","0.5","0.3","0.5","0","0","0","1000","2145"
"5966","0.3","0.3","0.5","0","0","0","1000","1909"
"5970","0.7","0.3","0.5","0","0","0","1000","2430"
"5967","0.4","0.3","0.5","0","0","0","1000","1968"
"5980","0.6","0.4","0.5","0","0","0","1000","2547"
"5977","0.3","0.4","0.5","0","0","0","1000","2056"
"5972","0.9","0.3","0.5","0","0","0","1000","3423"
"5971","0.8","0.3","0.5","0","0","0","1000","2767"
"5973","1","0.3","0.5","0","0","0","1000","3864"
"5979","0.5","0.4","0.5","0","0","0","1000","2381"
"5976","0.2","0.4","0.5","0","0","0","1000","1912"
"5986","0.1","0.5","0.5","0","0","0","1000","1803"
"5987","0.2","0.5","0.5","0","0","0","1000","1869"
"5991","0.6","0.5","0.5","0","0","0","1000","2886"
"5978","0.4","0.4","0.5","0","0","0","1000","2140"
"5985","0","0.5","0.5","0","0","0","1000","1700"
"5988","0.3","0.5","0.5","0","0","0","1000","2087"
"6007","0","0.7","0.5","0","0","0","1000","1550"
"5984","1","0.4","0.5","0","0","0","1000","5602"
"5983","0.9","0.4","0.5","0","0","0","1000","4236"
"5999","0.3","0.6","0.5","0","0","0","1000","2301"
"5989","0.4","0.5","0.5","0","0","0","1000","2376"
"5996","0","0.6","0.5","0","0","0","1000","1501"
"5981","0.7","0.4","0.5","0","0","0","1000","3019"
"5990","0.5","0.5","0.5","0","0","0","1000","2537"
"5982","0.8","0.4","0.5","0","0","0","1000","3377"
"5994","0.9","0.5","0.5","0","0","0","1000","5656"
"5997","0.1","0.6","0.5","0","0","0","1000","1927"
"6009","0.2","0.7","0.5","0","0","0","1000","1847"
"6002","0.6","0.6","0.5","0","0","0","1000","3426"
"5998","0.2","0.6","0.5","0","0","0","1000","1753"
"5992","0.7","0.5","0.5","0","0","0","1000","3782"
"6000","0.4","0.6","0.5","0","0","0","1000","2451"
"6010","0.3","0.7","0.5","0","0","0","1000","2151"
"6003","0.7","0.6","0.5","0","0","0","1000","4437"
"6001","0.5","0.6","0.5","0","0","0","1000","3006"
"5993","0.8","0.5","0.5","0","0","0","1000","4376"
"6008","0.1","0.7","0.5","0","0","0","1000","1753"
"6006","1","0.6","0.5","0","0","0","1000","9972"
"6019","0.1","0.8","0.5","0","0","0","1000","1760"
"6011","0.4","0.7","0.5","0","0","0","1000","2780"
"5995","1","0.5","0.5","0","0","0","1000","8235"
"6020","0.2","0.8","0.5","0","0","0","1000","2155"
"6005","0.9","0.6","0.5","0","0","0","1000","7875"
"6012","0.5","0.7","0.5","0","0","0","1000","3180"
"6021","0.3","0.8","0.5","0","0","0","1000","2353"
"6004","0.8","0.6","0.5","0","0","0","1000","5262"
"6013","0.6","0.7","0.5","0","0","0","1000","3890"
"6018","0","0.8","0.5","0","0","0","1000","1483"
"6022","0.4","0.8","0.5","0","0","0","1000","2907"
"6014","0.7","0.7","0.5","0","0","0","1000","5346"
"6031","0.2","0.9","0.5","0","0","0","1000","2263"
"6029","0","0.9","0.5","0","0","0","1000","1435"
"6015","0.8","0.7","0.5","0","0","0","1000","8185"
"6032","0.3","0.9","0.5","0","0","0","1000","2603"
"6024","0.6","0.8","0.5","0","0","0","1000","4601"
"6030","0.1","0.9","0.5","0","0","0","1000","2031"
"6023","0.5","0.8","0.5","0","0","0","1000","3710"
"6025","0.7","0.8","0.5","0","0","0","1000","6171"
"6016","0.9","0.7","0.5","0","0","0","1000","9582"
"6017","1","0.7","0.5","0","0","0","1000","9966"
"6033","0.4","0.9","0.5","0","0","0","1000","3214"
"6028","1","0.8","0.5","0","0","0","1000","9983"
"6034","0.5","0.9","0.5","0","0","0","1000","4048"
"6040","0","1","0.5","0","0","0","1000","1569"
"6041","0.1","1","0.5","0","0","0","1000","1642"
"6027","0.9","0.8","0.5","0","0","0","1000","9963"
"6026","0.8","0.8","0.5","0","0","0","1000","9674"
"6035","0.6","0.9","0.5","0","0","0","1000","5809"
"6042","0.2","1","0.5","0","0","0","1000","2185"
"6043","0.3","1","0.5","0","0","0","1000","2605"
"6051","0","0","0.6","0","0","0","1000","1514"
"6044","0.4","1","0.5","0","0","0","1000","3135"
"6054","0.3","0","0.6","0","0","0","1000","1662"
"6052","0.1","0","0.6","0","0","0","1000","1623"
"6037","0.8","0.9","0.5","0","0","0","1000","9974"
"6059","0.8","0","0.6","0","0","0","1000","1611"
"6061","1","0","0.6","0","0","0","1000","1641"
"6038","0.9","0.9","0.5","0","0","0","1000","9980"
"6039","1","0.9","0.5","0","0","0","1000","9989"
"6062","0","0.1","0.6","0","0","0","1000","1510"
"6058","0.7","0","0.6","0","0","0","1000","1675"
"6036","0.7","0.9","0.5","0","0","0","1000","8671"
"6056","0.5","0","0.6","0","0","0","1000","1528"
"6060","0.9","0","0.6","0","0","0","1000","1692"
"6067","0.5","0.1","0.6","0","0","0","1000","1800"
"6055","0.4","0","0.6","0","0","0","1000","1526"
"6057","0.6","0","0.6","0","0","0","1000","1577"
"6065","0.3","0.1","0.6","0","0","0","1000","1717"
"6053","0.2","0","0.6","0","0","0","1000","1590"
"6045","0.5","1","0.5","0","0","0","1000","4501"
"6046","0.6","1","0.5","0","0","0","1000","6570"
"6066","0.4","0.1","0.6","0","0","0","1000","1686"
"6071","0.9","0.1","0.6","0","0","0","1000","2046"
"6064","0.2","0.1","0.6","0","0","0","1000","1538"
"6047","0.7","1","0.5","0","0","0","1000","9957"
"6048","0.8","1","0.5","0","0","0","1000","9981"
"6068","0.6","0.1","0.6","0","0","0","1000","1880"
"6073","0","0.2","0.6","0","0","0","1000","1521"
"6049","0.9","1","0.5","0","0","0","1000","9978"
"6063","0.1","0.1","0.6","0","0","0","1000","1651"
"6072","1","0.1","0.6","0","0","0","1000","1995"
"6050","1","1","0.5","0","0","0","1000","9990"
"6074","0.1","0.2","0.6","0","0","0","1000","1634"
"6070","0.8","0.1","0.6","0","0","0","1000","2005"
"6075","0.2","0.2","0.6","0","0","0","1000","1703"
"6069","0.7","0.1","0.6","0","0","0","1000","1826"
"6078","0.5","0.2","0.6","0","0","0","1000","2009"
"6079","0.6","0.2","0.6","0","0","0","1000","2016"
"6077","0.4","0.2","0.6","0","0","0","1000","1855"
"6084","0","0.3","0.6","0","0","0","1000","1511"
"6076","0.3","0.2","0.6","0","0","0","1000","1781"
"6086","0.2","0.3","0.6","0","0","0","1000","1636"
"6088","0.4","0.3","0.6","0","0","0","1000","1923"
"6083","1","0.2","0.6","0","0","0","1000","2774"
"6085","0.1","0.3","0.6","0","0","0","1000","1691"
"6080","0.7","0.2","0.6","0","0","0","1000","2162"
"6081","0.8","0.2","0.6","0","0","0","1000","2308"
"6087","0.3","0.3","0.6","0","0","0","1000","2037"
"6090","0.6","0.3","0.6","0","0","0","1000","2372"
"6082","0.9","0.2","0.6","0","0","0","1000","2836"
"6089","0.5","0.3","0.6","0","0","0","1000","2100"
"6096","0.1","0.4","0.6","0","0","0","1000","1674"
"6091","0.7","0.3","0.6","0","0","0","1000","2664"
"6095","0","0.4","0.6","0","0","0","1000","1552"
"6098","0.3","0.4","0.6","0","0","0","1000","2029"
"6099","0.4","0.4","0.6","0","0","0","1000","2073"
"6093","0.9","0.3","0.6","0","0","0","1000","3314"
"6092","0.8","0.3","0.6","0","0","0","1000","2919"
"6097","0.2","0.4","0.6","0","0","0","1000","1769"
"6102","0.7","0.4","0.6","0","0","0","1000","3270"
"6108","0.2","0.5","0.6","0","0","0","1000","1995"
"6094","1","0.3","0.6","0","0","0","1000","3898"
"6101","0.6","0.4","0.6","0","0","0","1000","2763"
"6100","0.5","0.4","0.6","0","0","0","1000","2311"
"6110","0.4","0.5","0.6","0","0","0","1000","2199"
"6103","0.8","0.4","0.6","0","0","0","1000","3624"
"6104","0.9","0.4","0.6","0","0","0","1000","4619"
"6109","0.3","0.5","0.6","0","0","0","1000","1959"
"6106","0","0.5","0.6","0","0","0","1000","1504"
"6113","0.7","0.5","0.6","0","0","0","1000","3712"
"6107","0.1","0.5","0.6","0","0","0","1000","1694"
"6112","0.6","0.5","0.6","0","0","0","1000","3329"
"6111","0.5","0.5","0.6","0","0","0","1000","2981"
"6119","0.2","0.6","0.6","0","0","0","1000","1952"
"6105","1","0.4","0.6","0","0","0","1000","4870"
"6117","0","0.6","0.6","0","0","0","1000","1659"
"6118","0.1","0.6","0.6","0","0","0","1000","1714"
"6120","0.3","0.6","0.6","0","0","0","1000","2225"
"6114","0.8","0.5","0.6","0","0","0","1000","4896"
"6128","0","0.7","0.6","0","0","0","1000","1533"
"6129","0.1","0.7","0.6","0","0","0","1000","1748"
"6121","0.4","0.6","0.6","0","0","0","1000","2549"
"6122","0.5","0.6","0.6","0","0","0","1000","2945"
"6132","0.4","0.7","0.6","0","0","0","1000","2853"
"6123","0.6","0.6","0.6","0","0","0","1000","3673"
"6124","0.7","0.6","0.6","0","0","0","1000","4372"
"6115","0.9","0.5","0.6","0","0","0","1000","6096"
"6140","0.1","0.8","0.6","0","0","0","1000","1861"
"6139","0","0.8","0.6","0","0","0","1000","1580"
"6130","0.2","0.7","0.6","0","0","0","1000","2014"
"6134","0.6","0.7","0.6","0","0","0","1000","4201"
"6133","0.5","0.7","0.6","0","0","0","1000","3390"
"6125","0.8","0.6","0.6","0","0","0","1000","6314"
"6131","0.3","0.7","0.6","0","0","0","1000","2293"
"6141","0.2","0.8","0.6","0","0","0","1000","2002"
"6142","0.3","0.8","0.6","0","0","0","1000","2565"
"6116","1","0.5","0.6","0","0","0","1000","9838"
"6135","0.7","0.7","0.6","0","0","0","1000","5762"
"6143","0.4","0.8","0.6","0","0","0","1000","2905"
"6126","0.9","0.6","0.6","0","0","0","1000","9942"
"6144","0.5","0.8","0.6","0","0","0","1000","3649"
"6150","0","0.9","0.6","0","0","0","1000","1613"
"6145","0.6","0.8","0.6","0","0","0","1000","5294"
"6127","1","0.6","0.6","0","0","0","1000","9955"
"6138","1","0.7","0.6","0","0","0","1000","9974"
"6152","0.2","0.9","0.6","0","0","0","1000","2072"
"6136","0.8","0.7","0.6","0","0","0","1000","7312"
"6137","0.9","0.7","0.6","0","0","0","1000","9784"
"6151","0.1","0.9","0.6","0","0","0","1000","1861"
"6153","0.3","0.9","0.6","0","0","0","1000","2750"
"6154","0.4","0.9","0.6","0","0","0","1000","3440"
"6163","0.2","1","0.6","0","0","0","1000","2109"
"6147","0.8","0.8","0.6","0","0","0","1000","9723"
"6146","0.7","0.8","0.6","0","0","0","1000","6602"
"6155","0.5","0.9","0.6","0","0","0","1000","4773"
"6161","0","1","0.6","0","0","0","1000","1631"
"6148","0.9","0.8","0.6","0","0","0","1000","9954"
"6156","0.6","0.9","0.6","0","0","0","1000","6182"
"6162","0.1","1","0.6","0","0","0","1000","2044"
"6149","1","0.8","0.6","0","0","0","1000","9968"
"6164","0.3","1","0.6","0","0","0","1000","3112"
"6172","0","0","0.7","0","0","0","1000","1454"
"6174","0.2","0","0.7","0","0","0","1000","1540"
"6173","0.1","0","0.7","0","0","0","1000","1686"
"6158","0.8","0.9","0.6","0","0","0","1000","9902"
"6175","0.3","0","0.7","0","0","0","1000","1559"
"6157","0.7","0.9","0.6","0","0","0","1000","9965"
"6166","0.5","1","0.6","0","0","0","1000","5252"
"6179","0.7","0","0.7","0","0","0","1000","1586"
"6176","0.4","0","0.7","0","0","0","1000","1628"
"6159","0.9","0.9","0.6","0","0","0","1000","9950"
"6165","0.4","1","0.6","0","0","0","1000","3887"
"6183","0","0.1","0.7","0","0","0","1000","1668"
"6177","0.5","0","0.7","0","0","0","1000","1473"
"6180","0.8","0","0.7","0","0","0","1000","1486"
"6160","1","0.9","0.6","0","0","0","1000","9985"
"6169","0.8","1","0.6","0","0","0","1000","9977"
"6178","0.6","0","0.7","0","0","0","1000","1632"
"6184","0.1","0.1","0.7","0","0","0","1000","1550"
"6188","0.5","0.1","0.7","0","0","0","1000","1868"
"6181","0.9","0","0.7","0","0","0","1000","1609"
"6170","0.9","1","0.6","0","0","0","1000","9967"
"6186","0.3","0.1","0.7","0","0","0","1000","1846"
"6185","0.2","0.1","0.7","0","0","0","1000","1593"
"6182","1","0","0.7","0","0","0","1000","1473"
"6168","0.7","1","0.6","0","0","0","1000","9709"
"6167","0.6","1","0.6","0","0","0","1000","7346"
"6171","1","1","0.6","0","0","0","1000","9990"
"6187","0.4","0.1","0.7","0","0","0","1000","1645"
"6195","0.1","0.2","0.7","0","0","0","1000","1701"
"6193","1","0.1","0.7","0","0","0","1000","1990"
"6189","0.6","0.1","0.7","0","0","0","1000","1892"
"6191","0.8","0.1","0.7","0","0","0","1000","2090"
"6198","0.4","0.2","0.7","0","0","0","1000","1881"
"6196","0.2","0.2","0.7","0","0","0","1000","1657"
"6194","0","0.2","0.7","0","0","0","1000","1638"
"6192","0.9","0.1","0.7","0","0","0","1000","1922"
"6205","0","0.3","0.7","0","0","0","1000","1595"
"6199","0.5","0.2","0.7","0","0","0","1000","1865"
"6202","0.8","0.2","0.7","0","0","0","1000","2217"
"6200","0.6","0.2","0.7","0","0","0","1000","2004"
"6190","0.7","0.1","0.7","0","0","0","1000","2052"
"6201","0.7","0.2","0.7","0","0","0","1000","2379"
"6197","0.3","0.2","0.7","0","0","0","1000","1721"
"6203","0.9","0.2","0.7","0","0","0","1000","2491"
"6206","0.1","0.3","0.7","0","0","0","1000","1655"
"6212","0.7","0.3","0.7","0","0","0","1000","2558"
"6204","1","0.2","0.7","0","0","0","1000","2861"
"6210","0.5","0.3","0.7","0","0","0","1000","2386"
"6209","0.4","0.3","0.7","0","0","0","1000","1886"
"6208","0.3","0.3","0.7","0","0","0","1000","2061"
"6211","0.6","0.3","0.7","0","0","0","1000","2390"
"6207","0.2","0.3","0.7","0","0","0","1000","1756"
"6214","0.9","0.3","0.7","0","0","0","1000","3072"
"6216","0","0.4","0.7","0","0","0","1000","1569"
"6215","1","0.3","0.7","0","0","0","1000","3737"
"6217","0.1","0.4","0.7","0","0","0","1000","1655"
"6218","0.2","0.4","0.7","0","0","0","1000","1866"
"6221","0.5","0.4","0.7","0","0","0","1000","2626"
"6213","0.8","0.3","0.7","0","0","0","1000","2867"
"6222","0.6","0.4","0.7","0","0","0","1000","2700"
"6219","0.3","0.4","0.7","0","0","0","1000","2167"
"6220","0.4","0.4","0.7","0","0","0","1000","2416"
"6228","0.1","0.5","0.7","0","0","0","1000","1673"
"6223","0.7","0.4","0.7","0","0","0","1000","3088"
"6231","0.4","0.5","0.7","0","0","0","1000","2412"
"6227","0","0.5","0.7","0","0","0","1000","1600"
"6224","0.8","0.4","0.7","0","0","0","1000","3919"
"6241","0.3","0.6","0.7","0","0","0","1000","2177"
"6230","0.3","0.5","0.7","0","0","0","1000","1996"
"6225","0.9","0.4","0.7","0","0","0","1000","4402"
"6240","0.2","0.6","0.7","0","0","0","1000","2039"
"6229","0.2","0.5","0.7","0","0","0","1000","1885"
"6238","0","0.6","0.7","0","0","0","1000","1488"
"6233","0.6","0.5","0.7","0","0","0","1000","3222"
"6226","1","0.4","0.7","0","0","0","1000","5500"
"6232","0.5","0.5","0.7","0","0","0","1000","2831"
"6236","0.9","0.5","0.7","0","0","0","1000","6015"
"6239","0.1","0.6","0.7","0","0","0","1000","1698"
"6237","1","0.5","0.7","0","0","0","1000","8081"
"6234","0.7","0.5","0.7","0","0","0","1000","4104"
"6235","0.8","0.5","0.7","0","0","0","1000","4989"
"6249","0","0.7","0.7","0","0","0","1000","1643"
"6250","0.1","0.7","0.7","0","0","0","1000","1772"
"6251","0.2","0.7","0.7","0","0","0","1000","2145"
"6247","0.9","0.6","0.7","0","0","0","1000","9319"
"6260","0","0.8","0.7","0","0","0","1000","1585"
"6245","0.7","0.6","0.7","0","0","0","1000","4615"
"6243","0.5","0.6","0.7","0","0","0","1000","3485"
"6244","0.6","0.6","0.7","0","0","0","1000","4051"
"6242","0.4","0.6","0.7","0","0","0","1000","2798"
"6256","0.7","0.7","0.7","0","0","0","1000","6486"
"6271","0","0.9","0.7","0","0","0","1000","1538"
